STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
26,260574,2,1,0,17,8,23,0,8,0,2,0,26,6,22,22,22022,4,2007,1G2ZF58B1741,1,G,2,Z,F,5,8,B,1,7,4,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
26,260681,1,1,0,15,10,10,5,14,0,2,0,26,6,23,401,23401,14,2007,1GKDS13S1722,1,G,K,D,S,1,3,S,1,7,2,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,6,2,12,0,0,0,0
26,260681,3,1,0,15,10,10,5,14,0,2,0,26,6,82,881,82881,62,2012,1FVACWDT4CHB,1,F,V,A,C,W,D,T,4,C,H,B,0,57,000547699,57000547699,2,1,3,1,0,0,0,0,0,0,0,0,5,6,2,12,42,0,0,0
26,260717,2,1,0,11,10,22,51,8,0,3,0,26,6,12,881,12881,61,2001,1FDXF46F11ED,1,F,D,X,F,4,6,F,1,1,E,D,0,57,000460668,57000460668,2,1,3,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
26,260754,3,2,0,12,11,11,7,12,6,3,0,26,6,12,37,12037,4,2000,1FAFP3839YW3,1,F,A,F,P,3,8,3,9,Y,W,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
26,260754,4,2,0,12,11,11,7,12,6,3,0,26,6,20,2,20002,4,2003,2G1WF52E6394,2,G,1,W,F,5,2,E,6,3,9,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,6,5,12,0,0,0,0
26,260754,5,2,0,12,11,11,7,12,6,3,0,26,6,20,404,20404,14,2010,2CNALDEW8A63,2,C,N,A,L,D,E,W,8,A,6,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,6,5,12,0,0,0,0
26,260754,6,2,0,12,11,11,7,12,6,3,0,26,6,12,23,12023,4,2015,3FA6P0H78ER1,3,F,A,6,P,0,H,7,8,E,R,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,2,5,12,0,0,0,0
26,260780,2,1,0,5,8,21,42,33,0,2,0,26,6,20,37,20037,4,2002,1G1ND52J52M7,1,G,1,N,D,5,2,J,5,2,M,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,4,3,12,0,0,0,0
26,260788,2,1,1,12,11,14,8,45,0,4,0,26,3,84,881,84881,63,2004,1HTWYAHT55J0,1,H,T,W,Y,A,H,T,5,5,J,0,0,88,888888888,88888888888,3,2,97,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
26,260793,2,1,3,28,11,20,51,14,0,2,0,26,6,20,36,20036,2,2003,2G1WX12K5392,2,G,1,W,X,1,2,K,5,3,9,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1
26,260820,2,1,1,9,12,3,11,45,0,4,0,26,3,98,884,98884,63,2001,2FZAATAK31AJ,2,F,Z,A,A,T,A,K,3,1,A,J,1,88,888888888,88888888888,3,4,4,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
26,260838,2,1,0,28,2,8,28,14,0,2,0,26,6,2,407,2407,14,2007,1J8FF28W67D3,1,J,8,F,F,2,8,W,6,7,D,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,3,12,0,0,0,0
26,260845,2,1,0,18,12,17,11,8,0,2,0,26,6,18,2,18002,4,2002,1G4HP54KX2U1,1,G,4,H,P,5,4,K,X,2,U,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
26,260886,3,2,0,13,4,0,55,12,1,2,0,26,6,18,7,18007,4,2001,1G4HP54K81U1,1,G,4,H,P,5,4,K,8,1,U,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,12,0,0,0,0
26,260895,1,2,2,28,11,3,30,12,1,2,0,26,6,20,2,20002,4,2003,2G1WH55K7393,2,G,1,W,H,5,5,K,7,3,9,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1
27,270013,2,1,1,28,1,21,48,45,0,4,0,27,3,98,809,98809,63,2000,2FZNEMCB7YAG,2,F,Z,N,E,M,C,B,7,Y,A,G,0,57,200049,57200049,3,2,4,1,0,0,0,0,0,0,0,0,12,4,5,45,0,0,0,0
27,270176,1,1,2,5,7,14,31,14,0,2,0,27,6,12,481,12481,31,2013,1FTFW1EF5DFC,1,F,T,F,W,1,E,F,5,D,F,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,3,12,0,0,0,0
27,270232,3,2,2,29,8,13,30,12,1,2,0,27,6,20,23,20023,6,2006,3GNDA13D06S5,3,G,N,D,A,1,3,D,0,6,S,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
28,280043,2,1,1,14,2,6,30,14,0,2,0,18,6,82,884,82884,66,2013,1FUJGLDR7DSB,1,F,U,J,G,L,D,R,7,D,S,B,1,57,054283,57054283,3,6,1,1,0,0,0,0,0,0,0,0,63,6,2,12,0,0,0,0
28,280067,2,1,0,20,2,13,37,51,0,3,0,0,6,20,421,20421,15,2004,1GNEK13Z24R1,1,G,N,E,K,1,3,Z,2,4,R,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,99,0,0,0,0
28,280176,3,2,0,7,5,20,4,12,6,3,0,28,6,35,471,35471,30,1995,1N6SD11S4SC3,1,N,6,S,D,1,1,S,4,S,C,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,5,14,0,0,0,0
28,280176,4,2,0,7,5,20,4,12,6,3,0,28,6,38,402,38402,14,2001,4S2DM58W8143,4,S,2,D,M,5,8,W,8,1,4,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,14,0,0,0,0
28,280525,2,1,0,12,10,15,0,53,0,3,0,28,6,7,442,7442,20,1998,2B4GP44G7WR5,2,B,4,G,P,4,4,G,7,W,R,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
29,290014,1,1,0,1,1,20,10,8,0,2,0,29,6,49,50,49050,3,2009,JTKDE1671902,J,T,K,D,E,1,6,7,1,9,0,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
29,290015,3,2,2,6,1,23,45,12,1,2,0,92,6,12,870,12870,61,2010,1FDWE3FP3ADA,1,F,D,W,E,3,F,P,3,A,D,A,0,88,888888888,88888888888,2,1,96,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
29,290041,2,1,0,18,1,22,34,14,0,2,0,29,6,55,33,55033,4,2012,5NPEB4AC1CH3,5,N,P,E,B,4,A,C,1,C,H,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,9,12,0,0,0,0
29,290061,3,2,0,8,2,12,42,12,6,3,0,92,6,14,4,14004,2,1993,1MEPM6247PH6,1,M,E,P,M,6,2,4,7,P,H,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,12,0,0,0,0
29,290061,4,2,0,8,2,12,42,12,6,3,0,29,6,18,23,18023,4,2010,1G4HJ5EM5AU1,1,G,4,H,J,5,E,M,5,A,U,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,12,0,0,0,0
29,290061,5,2,0,8,2,12,42,12,6,3,0,29,6,59,31,59031,4,2000,JT8BF28G3Y02,J,T,8,B,F,2,8,G,3,Y,0,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,6,2,14,0,0,0,0
29,290061,6,2,0,8,2,12,42,12,6,3,0,29,6,41,35,41035,4,2000,JM1BJ2216Y03,J,M,1,B,J,2,2,1,6,Y,0,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,14,0,0,0,0
29,290169,1,1,1,19,4,18,0,14,0,2,0,18,6,87,881,87881,66,2013,1XPHD49XXDD1,1,X,P,H,D,4,9,X,X,D,D,1,1,57,124260,57124260,3,6,1,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
29,290220,2,1,0,16,5,22,32,14,0,2,0,29,6,20,401,20401,14,2002,1GNCS13W62K2,1,G,N,C,S,1,3,W,6,2,K,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
29,290243,2,1,0,21,5,0,59,14,0,2,0,29,6,37,32,37032,4,2013,1HGCR2F88DA0,1,H,G,C,R,2,F,8,8,D,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0
29,290243,3,1,0,21,5,0,59,14,0,2,0,29,6,20,37,20037,4,2002,1G1ND52J32M5,1,G,1,N,D,5,2,J,3,2,M,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,5,12,0,0,0,0
29,290306,2,1,0,21,5,2,47,42,0,2,0,29,6,12,37,12037,4,2004,1FAHP38Z44W1,1,F,A,H,P,3,8,Z,4,4,W,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,4,5,12,0,0,0,0
29,290475,3,2,0,10,8,21,7,12,6,3,0,29,6,12,401,12401,14,2004,1FMZU72K84UB,1,F,M,Z,U,7,2,K,8,4,U,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
29,290475,4,2,0,10,8,21,7,12,6,3,0,29,6,12,481,12481,31,1998,1FTRX17L7WKA,1,F,T,R,X,1,7,L,7,W,K,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,2,5,12,0,0,0,0
29,290475,5,2,0,10,8,21,7,12,6,3,0,29,6,35,47,35047,4,2006,1N4AL11D96C2,1,N,4,A,L,1,1,D,9,6,C,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
29,290549,2,1,0,31,8,11,35,53,0,2,0,29,6,12,880,12880,67,2005,1FTWW31P85EC,1,F,T,W,W,3,1,P,8,5,E,C,0,88,888888888,88888888888,2,1,97,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
29,290685,2,1,0,29,9,3,8,38,0,3,0,99,6,84,884,84884,63,2009,1HTMMAAN89H0,1,H,T,M,M,A,A,N,8,9,H,0,0,99,999999999,99999999999,3,1,98,1,0,0,0,0,0,0,0,0,3,4,5,12,0,0,0,0
29,290685,3,1,0,29,9,3,8,38,0,3,0,99,6,12,880,12880,67,2015,1FDUF5HT2FED,1,F,D,U,F,5,H,T,2,F,E,D,0,99,999999999,99999999999,2,1,97,1,0,0,0,0,0,0,0,0,98,9,5,12,0,0,1,0
29,290750,2,1,0,20,11,23,56,14,0,2,0,20,6,87,881,87881,66,2016,1XPBDP9X3GD3,1,X,P,B,D,P,9,X,3,G,D,3,1,57,2464805,572464805,3,6,1,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
29,290782,2,1,0,14,10,20,18,14,0,2,0,29,6,20,2,20002,4,2012,2G1WG5E39C12,2,G,1,W,G,5,E,3,9,C,1,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,6,2,12,0,0,0,0
29,290782,3,1,0,14,10,20,18,14,0,2,0,29,6,24,1,24001,4,2001,1G8JU82F91Y5,1,G,8,J,U,8,2,F,9,1,Y,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,9,5,12,0,0,0,0
30,300147,2,1,0,18,10,20,58,14,0,2,0,30,6,20,850,20850,73,1993,1GBKP37N3P33,1,G,B,K,P,3,7,N,3,P,3,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
30,300165,2,1,0,31,10,1,12,11,0,3,0,30,6,87,884,87884,66,1999,1XP5DB9XXXD4,1,X,P,5,D,B,9,X,X,X,D,4,0,57,258202300,57258202300,3,19,3,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
31,310064,3,2,0,1,4,4,19,12,6,3,0,31,6,12,401,12401,14,2006,1FMEU73E46UA,1,F,M,E,U,7,3,E,4,6,U,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
31,310083,2,1,0,23,5,0,53,38,0,3,0,31,6,86,881,86881,63,1998,1M2P264C7WM0,1,M,2,P,2,6,4,C,7,W,M,0,0,57,1057690,571057690,3,2,5,1,0,0,0,0,0,0,0,0,8,2,5,12,0,0,0,0
31,310173,2,1,0,10,10,21,23,30,0,3,0,31,6,49,40,49040,4,2007,4T1BE46K97U5,4,T,1,B,E,4,6,K,9,7,U,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
31,310173,3,1,0,10,10,21,23,30,0,3,0,31,6,7,482,7482,31,2009,1D3HV13T99S7,1,D,3,H,V,1,3,T,9,9,S,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
31,310187,1,1,1,17,11,20,30,14,0,2,0,39,6,87,881,87881,66,2007,1XPHD49X07N6,1,X,P,H,D,4,9,X,0,7,N,6,1,57,614653,57614653,3,6,1,1,0,0,0,0,0,0,0,0,9,6,2,12,0,0,0,0
31,310216,2,1,0,22,10,2,35,14,0,4,0,31,3,82,881,82881,64,2015,1FVACYCY2FHG,1,F,V,A,C,Y,C,Y,2,F,H,G,0,99,999999999,99999999999,3,2,97,1,0,0,0,0,0,0,0,0,6,2,5,14,0,0,0,0
32,320043,2,1,0,30,3,9,29,8,0,4,0,32,3,12,481,12481,40,2005,1FDXW46P35EA,1,F,D,X,W,4,6,P,3,5,E,A,0,88,888888888,88888888888,2,1,3,1,0,0,0,0,0,0,0,0,10,2,5,12,0,0,0,0
32,320067,3,2,0,3,4,3,1,12,1,2,0,32,6,12,481,12481,40,2005,3FRNF65F85V1,3,F,R,N,F,6,5,F,8,5,V,1,0,88,888888888,88888888888,3,1,96,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
32,320185,2,1,0,22,9,1,51,14,0,2,0,32,6,35,499,35499,14,1996,1N6SD11S4TC3,1,N,6,S,D,1,1,S,4,T,C,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,5,12,0,0,0,0
32,320189,2,1,0,29,5,3,11,14,0,2,0,32,6,89,882,89882,63,2008,5VCDC6KE58H2,5,V,C,D,C,6,K,E,5,8,H,2,0,88,888888888,88888888888,3,1,7,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
32,320218,2,1,0,9,11,0,44,14,0,2,0,92,6,84,881,84881,64,1992,1HTHBBEN8NH4,1,H,T,H,B,B,E,N,8,N,H,4,0,88,888888888,88888888888,3,1,3,1,0,0,0,0,0,0,0,0,8,4,3,12,0,0,0,0
32,320240,2,1,0,16,9,17,47,14,0,3,0,32,6,42,401,42401,14,1999,4JGAB72E4XA0,4,J,G,A,B,7,2,E,4,X,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
32,320270,3,2,0,14,11,15,19,12,6,3,0,32,6,20,37,20037,4,2000,1G1ND52J0Y61,1,G,1,N,D,5,2,J,0,Y,6,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
32,320296,2,1,0,11,11,20,35,39,0,3,0,32,6,49,472,49472,40,1997,4TAVL52N4VZ2,4,T,A,V,L,5,2,N,4,V,Z,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,4,5,12,0,0,0,0
32,320296,3,1,0,11,11,20,35,39,0,3,0,32,6,20,481,20481,31,1991,1GCDC14K1MZ1,1,G,C,D,C,1,4,K,1,M,Z,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
32,320296,4,1,0,11,11,20,35,39,0,3,0,32,6,35,39,35039,4,2007,1N4BA41E07C8,1,N,4,B,A,4,1,E,0,7,C,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
32,320296,5,1,0,11,11,20,35,39,0,3,0,32,6,24,1,24001,4,2002,1G8ZK54732Z2,1,G,8,Z,K,5,4,7,3,2,Z,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
32,320296,6,1,0,11,11,20,35,39,0,3,0,6,6,34,39,34039,1,1998,4USCH7325WLE,4,U,S,C,H,7,3,2,5,W,L,E,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
32,320296,7,1,0,11,11,20,35,39,0,3,0,32,6,22,16,22016,2,2001,1G2JB1243171,1,G,2,J,B,1,2,4,3,1,7,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
34,340004,3,2,0,3,1,18,19,12,6,3,0,34,6,12,402,12402,14,2005,1FMYU93115KC,1,F,M,Y,U,9,3,1,1,5,K,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,12,0,0,0,0
34,340005,2,1,1,15,1,2,50,14,0,2,0,25,6,82,881,82881,66,2012,1FUJGLDRXCLB,1,F,U,J,G,L,D,R,X,C,L,B,1,57,1181031,571181031,3,6,1,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
34,340009,3,2,0,17,1,13,29,14,0,3,0,34,6,37,31,37031,4,1991,1HGED3643ML0,1,H,G,E,D,3,6,4,3,M,L,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0
34,340009,4,2,0,17,1,13,29,14,0,3,0,34,6,37,32,37032,4,2001,1HGCG55451A0,1,H,G,C,G,5,5,4,5,1,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0
34,340044,1,1,2,26,2,14,8,14,0,2,0,31,6,84,881,84881,66,2012,3HSDJSJR5CN6,3,H,S,D,J,S,J,R,5,C,N,6,1,57,065769,57065769,3,6,1,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0
34,340070,2,1,0,20,3,13,29,14,0,2,0,34,6,34,401,34401,14,2003,5UXFB33593LH,5,U,X,F,B,3,3,5,9,3,L,H,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,2,0,0,1,0
34,340076,2,1,1,10,3,15,53,14,0,2,0,17,6,87,881,87881,66,2014,1XPXD49X3ED2,1,X,P,X,D,4,9,X,3,E,D,2,1,57,246204,57246204,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
34,340090,2,1,0,5,4,21,5,1,0,2,0,34,6,35,47,35047,4,1999,1N4DL01D3XC2,1,N,4,D,L,0,1,D,3,X,C,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,8,8,12,0,0,0,0
34,340097,2,1,0,22,4,21,4,14,0,4,0,34,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,99,999999999,99999999999,9,99,99,1,0,0,0,0,0,0,0,0,6,8,5,12,0,0,0,0
34,340115,2,1,0,18,1,7,21,45,0,4,0,34,3,23,881,23881,64,1996,1GDP7H1JXTJ5,1,G,D,P,7,H,1,J,X,T,J,5,0,88,888888888,88888888888,3,1,96,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0
34,340123,2,1,0,3,5,9,46,14,0,2,0,34,6,49,43,49043,4,2000,4T1BF28B4YU1,4,T,1,B,F,2,8,B,4,Y,U,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,2,12,0,0,0,0
34,340123,3,1,0,3,5,9,46,14,0,2,0,34,6,35,47,35047,4,2008,1N4AL21EX8N4,1,N,4,A,L,2,1,E,X,8,N,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,12,0,0,0,0
34,340176,2,1,0,28,6,20,5,8,0,2,0,34,6,6,43,6043,2,2004,4C3AG52H24E1,4,C,3,A,G,5,2,H,2,4,E,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,9,5,8,0,0,0,0
34,340177,2,1,0,25,6,20,20,14,0,2,0,34,6,82,881,82881,66,2007,1FUJBBAVX7PU,1,F,U,J,B,B,A,V,X,7,P,U,1,57,2587336,572587336,3,6,1,1,0,0,0,0,0,0,0,0,6,8,5,12,0,0,0,0
34,340181,2,1,0,24,6,10,51,35,0,3,0,34,6,20,401,20401,14,2005,1GNDT13S3522,1,G,N,D,T,1,3,S,3,5,2,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,6,2,12,0,0,0,0
34,340181,3,1,0,24,6,10,51,35,0,3,0,34,6,13,13,13013,4,2006,3LNHM26176R6,3,L,N,H,M,2,6,1,7,6,R,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
34,340181,4,1,0,24,6,10,51,35,0,3,0,34,6,53,405,53405,14,2008,2S3DA2174861,2,S,3,D,A,2,1,7,4,8,6,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,6,2,12,0,0,0,0
34,340181,5,1,0,24,6,10,51,35,0,3,0,34,6,37,31,37031,4,2015,19XFB2F58FE2,1,9,X,F,B,2,F,5,8,F,E,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,6,2,12,0,0,0,0
34,340286,2,1,0,17,5,9,1,33,0,2,0,34,6,37,32,37032,4,2001,1HGCF86651A0,1,H,G,C,F,8,6,6,5,1,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,14,8,5,12,0,0,0,0
34,340307,2,3,0,24,7,11,12,14,0,4,0,34,3,23,881,23881,63,2006,1GDM7C1366F4,1,G,D,M,7,C,1,3,6,6,F,4,0,57,435224,57435224,3,1,96,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0
34,340323,2,1,1,25,9,1,20,24,0,2,0,18,6,51,881,51881,66,2011,4V4MC9EG5BN2,4,V,4,M,C,9,E,G,5,B,N,2,1,57,175852,57175852,3,6,1,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0
34,340332,2,1,0,15,8,7,54,14,0,2,0,34,6,86,881,86881,63,2016,1M2AX07C3GM0,1,M,2,A,X,0,7,C,3,G,M,0,0,99,999999999,99999999999,3,2,4,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
34,340382,2,1,1,19,10,11,2,14,0,2,0,34,6,12,481,12481,31,2010,1FDSX2AR2AEB,1,F,D,S,X,2,A,R,2,A,E,B,0,88,888888888,88888888888,2,1,97,1,0,0,0,0,0,13,2,0,6,6,2,12,0,0,0,0
34,340382,3,1,1,19,10,11,2,14,0,2,0,34,6,37,32,37032,4,2000,1HGCG6697YA0,1,H,G,C,G,6,6,9,7,Y,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,0,0
34,340393,3,2,0,20,12,2,30,12,11,2,0,34,6,84,884,84884,66,1997,2HSFHAER4VC0,2,H,S,F,H,A,E,R,4,V,C,0,1,77,777777777,77777777777,3,6,1,1,0,0,0,0,0,0,0,0,1,8,5,12,0,0,0,0
34,340394,1,1,1,14,12,17,0,14,0,2,0,34,6,2,404,2404,14,2001,1J4GW48S41C6,1,J,4,G,W,4,8,S,4,1,C,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,2,12,0,0,0,0
34,340447,2,1,1,28,11,22,32,14,0,2,0,23,6,7,482,7482,31,2003,3D7KU28D63G7,3,D,7,K,U,2,8,D,6,3,G,7,6,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
34,340455,2,1,1,7,11,6,24,14,0,2,0,34,6,82,881,82881,66,2005,1FUJA6CK85LN,1,F,U,J,A,6,C,K,8,5,L,N,1,57,33600,5733600,3,6,1,1,0,0,0,0,0,0,0,0,6,8,9,12,0,0,0,0
34,340476,2,1,0,9,9,16,25,14,0,2,0,34,6,22,18,22018,4,2003,1G2NF52F53C1,1,G,2,N,F,5,2,F,5,3,C,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,8,5,12,0,0,0,0
34,340516,2,1,0,22,12,2,24,33,0,3,0,34,6,35,47,35047,4,2011,1N4AL2APXBN4,1,N,4,A,L,2,A,P,X,B,N,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
34,340516,3,1,0,22,12,2,24,33,0,3,0,0,6,49,40,49040,4,2002,4T1BE32K22U6,4,T,1,B,E,3,2,K,2,2,U,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,12,0,0,0,0
34,340516,4,1,0,22,12,2,24,33,0,3,0,34,6,35,443,35443,20,1998,4N2ZN1116WD8,4,N,2,Z,N,1,1,1,6,W,D,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,2,5,42,0,0,0,0
34,340520,2,1,0,1,9,9,10,8,0,2,0,34,6,23,481,23481,31,2013,1GT322CG1DZ2,1,G,T,3,2,2,C,G,1,D,Z,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,8,0,9,8,2,12,0,0,0,0
34,340531,2,1,0,17,12,15,56,8,0,2,0,34,6,52,401,52401,14,1995,JA4MR41H3SJ0,J,A,4,M,R,4,1,H,3,S,J,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,8,2,12,0,0,0,0
36,360036,2,1,0,18,1,11,32,14,0,2,0,36,6,7,26,7026,4,2013,1C3CDZAGXDN7,1,C,3,C,D,Z,A,G,X,D,N,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,12,0,0,0,0
36,360073,1,1,1,14,2,10,49,14,0,2,0,17,6,51,881,51881,66,2007,4V4MC9GF67N4,4,V,4,M,C,9,G,F,6,7,N,4,1,57,75806,5775806,3,6,1,1,0,0,0,0,0,0,0,0,6,8,5,12,0,0,0,0
36,360094,2,3,0,2,2,13,27,14,0,2,0,9,6,59,35,59035,4,2012,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,8,2,12,0,0,0,0
