YEAR,ST_CASE,VEH_NO,A_BODY,A_IMP1,A_IMP2,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_DRDIS,A_DRDRO
2015,360465,1,1,2,0,2,2,2,2,4,2,3,2013,2,2
2015,360466,1,1,2,0,1,1,1,2,4,2,3,1999,2,2
2015,360467,1,2,2,0,2,1,1,2,4,2,3,2011,2,2
2015,360468,1,1,2,0,2,1,1,2,4,2,3,1997,2,2
2015,360468,2,1,2,0,2,1,1,2,4,2,3,2003,2,2
2015,360469,1,1,2,0,2,1,1,2,4,2,3,2001,2,2
2015,360470,1,4,2,0,1,1,1,2,4,2,3,2005,2,2
2015,360471,1,7,2,0,2,4,1,2,1,1,3,2008,2,2
2015,360472,1,4,2,0,2,1,2,2,4,2,3,2014,2,2
2015,360472,2,4,2,0,2,2,2,2,4,2,3,2006,2,2
2015,360473,1,7,2,0,2,4,1,2,1,1,3,2013,2,2
2015,360473,2,4,2,0,2,1,1,2,4,2,3,2013,2,2
2015,360473,3,2,5,0,2,1,1,2,4,2,3,2012,2,2
2015,360474,1,7,2,0,2,4,3,3,3,2,3,2007,2,2
2015,360474,2,3,4,0,2,1,1,2,4,2,3,2008,2,2
2015,360475,1,3,2,0,2,1,1,2,4,2,3,2015,2,2
2015,360475,2,1,2,0,2,1,1,2,4,2,3,2004,2,2
2015,360476,1,1,2,0,1,1,1,2,4,2,3,2014,2,2
2015,360477,1,7,2,0,2,4,1,2,1,1,3,2001,2,2
2015,360478,1,2,2,0,2,1,1,2,4,2,3,2004,2,2
2015,360479,1,1,5,0,2,2,2,2,4,1,3,2003,2,2
2015,360480,1,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,360480,2,1,2,0,2,1,1,2,4,2,3,2011,2,2
2015,360481,1,9,2,0,2,1,1,2,4,2,3,2014,2,2
2015,360482,1,2,2,0,2,1,1,2,4,2,3,2007,2,2
2015,360483,1,1,2,0,2,1,1,2,4,1,3,2010,2,2
2015,360484,1,3,2,0,2,3,3,3,4,2,3,2015,2,1
2015,360485,1,3,1,0,1,1,1,2,4,2,3,2001,2,2
2015,360486,1,7,1,0,2,4,2,2,2,1,3,1996,2,2
2015,360487,1,3,2,0,2,2,2,2,4,2,3,2006,2,2
2015,360488,1,1,3,0,2,1,2,2,4,2,3,1989,2,2
2015,360488,2,3,2,0,2,1,1,2,4,2,3,2013,2,2
2015,360489,1,7,1,0,2,4,1,2,1,1,3,2013,2,2
2015,360490,1,7,2,0,2,4,1,1,1,1,3,2001,2,2
2015,360490,2,3,2,0,2,1,1,2,4,2,3,2003,2,2
2015,360491,1,1,2,0,2,1,1,1,4,1,3,2013,2,2
2015,360492,1,1,2,0,2,1,1,2,4,1,3,2011,2,2
2015,360493,1,7,2,0,2,4,1,2,1,1,3,2003,2,2
2015,360493,2,1,4,0,2,1,1,2,4,2,3,2012,2,2
2015,360493,3,4,3,0,2,1,1,2,4,2,3,2005,2,2
2015,360493,4,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,360494,1,7,7,0,2,4,1,1,1,1,3,2002,2,2
2015,360495,1,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,360496,1,1,2,0,2,1,1,2,4,1,3,1995,2,2
2015,360497,1,7,1,0,2,4,1,1,1,1,3,2006,2,2
2015,360498,1,7,1,0,2,4,1,2,1,2,3,1999,2,2
2015,360499,1,6,2,0,2,1,1,1,4,1,3,1999,2,2
2015,360500,1,4,2,0,2,1,1,2,4,2,3,2014,2,2
2015,360501,1,2,2,0,2,1,1,1,4,2,3,2008,2,2
2015,360502,1,3,5,0,2,1,1,2,4,1,3,2003,2,2
2015,360503,1,7,1,0,2,4,2,2,2,1,3,1987,2,2
2015,360504,1,4,2,0,2,1,1,2,4,1,3,2011,2,2
2015,360504,2,6,4,0,2,3,3,3,4,2,3,2015,2,2
2015,360505,1,1,2,0,2,1,1,2,4,2,3,2015,2,2
2015,360505,2,1,4,0,2,1,1,2,4,2,3,2015,2,2
2015,360506,1,3,2,0,2,1,1,2,4,2,3,1995,2,2
2015,360507,1,3,2,0,2,1,1,2,4,1,3,2013,2,2
2015,360507,2,1,5,0,2,1,1,2,4,2,3,2012,2,2
2015,360508,1,3,3,0,2,1,1,2,4,2,3,2004,2,2
2015,360509,1,9,2,0,2,1,1,2,4,2,3,1960,2,2
2015,360510,1,1,2,0,2,1,1,2,4,2,3,2003,2,2
2015,360510,2,4,5,0,2,1,1,2,4,2,3,2006,2,2
2015,360511,1,7,2,0,2,4,1,2,1,2,3,2010,2,2
2015,360512,1,1,2,0,1,1,1,2,4,1,3,2012,2,2
2015,360513,1,3,2,0,2,1,1,2,4,2,3,2015,2,2
2015,360513,2,1,2,0,2,1,1,2,4,2,3,1997,2,2
2015,360514,1,2,2,0,2,1,1,2,4,2,3,2014,2,2
2015,360514,2,7,2,0,2,4,1,2,1,2,3,2007,2,2
2015,360515,1,4,2,0,2,1,1,2,4,2,3,2010,2,2
2015,360515,2,7,2,0,2,4,1,2,1,2,3,2008,2,2
2015,360515,3,7,4,0,2,4,1,2,1,2,3,2009,2,2
2015,360516,1,1,2,0,1,1,1,2,4,1,3,2002,2,2
2015,360517,1,1,2,0,2,1,1,2,4,2,3,2008,2,2
2015,360518,1,1,2,0,2,1,1,2,4,1,3,2004,2,2
2015,360519,1,1,2,0,2,1,1,2,4,2,3,2003,2,2
2015,360520,1,6,2,0,2,1,1,1,4,2,3,2013,2,2
2015,360521,1,6,2,0,2,1,1,2,4,2,3,2007,2,2
2015,360522,1,4,2,0,2,2,2,2,4,1,3,1998,2,2
2015,360523,1,7,2,0,2,4,1,2,1,2,3,2015,2,2
2015,360523,2,3,2,0,2,1,1,2,4,2,3,2000,1,2
2015,360523,3,1,6,0,2,1,1,2,4,2,3,2001,2,2
2015,360524,1,1,2,0,2,1,1,2,4,2,3,2004,2,2
2015,360524,2,1,4,0,2,1,1,2,4,2,3,2010,2,2
2015,360525,1,3,2,0,1,1,1,2,4,2,3,2002,2,2
2015,360526,1,7,5,0,2,4,1,1,1,1,3,2011,2,2
2015,360527,1,3,2,0,2,1,1,2,4,2,3,2002,2,2
2015,360527,2,3,5,0,2,1,1,2,4,2,3,2009,2,2
2015,360528,1,1,2,0,2,1,1,2,4,2,3,2009,2,2
2015,360529,1,1,2,0,2,1,1,2,4,1,3,2013,2,2
2015,360530,1,2,2,0,1,1,1,2,4,2,3,2008,2,2
2015,360530,2,2,2,0,2,1,1,1,4,2,3,2007,2,2
2015,360531,1,6,2,0,2,1,1,1,4,2,3,2001,2,2
2015,360532,1,3,2,0,1,1,1,2,4,2,3,2002,2,2
2015,360533,1,2,2,0,2,1,1,2,4,2,3,2008,1,2
2015,360534,1,6,2,0,2,1,2,2,4,2,3,2014,2,2
2015,360535,1,9,2,0,2,1,1,2,4,1,3,2014,2,2
2015,360536,1,3,2,0,1,1,1,2,4,2,3,2000,2,2
2015,360537,1,3,2,0,2,1,1,2,4,2,3,2000,2,2
2015,360538,1,1,3,0,1,1,1,2,4,2,3,2005,2,2
2015,360538,2,2,2,0,1,1,1,1,4,2,3,2011,2,2
2015,360539,1,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,360539,2,1,2,0,2,1,1,2,4,2,3,1999,2,2
2015,360540,1,7,2,0,2,4,1,2,1,1,3,2013,2,2
2015,360541,1,2,1,0,2,1,1,2,4,2,3,2004,2,2
2015,360542,1,4,2,0,2,1,1,1,4,1,3,2004,2,2
2015,360542,2,7,2,0,2,4,1,2,1,2,3,2013,2,2
2015,360543,1,1,1,0,1,1,1,2,4,2,3,2015,2,2
2015,360544,1,7,2,0,2,4,1,2,1,1,3,2008,2,2
2015,360544,2,1,4,0,2,1,1,2,4,2,3,2007,2,2
2015,360545,1,4,3,0,2,1,1,2,4,2,3,2006,2,2
2015,360546,1,1,4,0,2,1,1,2,4,2,3,2013,2,2
2015,360547,1,1,2,0,2,1,1,2,4,2,3,2002,2,2
2015,360548,1,3,2,0,2,2,2,2,4,2,3,2003,2,2
2015,360549,1,4,2,0,2,1,1,2,4,2,3,1993,2,2
2015,360550,1,1,2,0,2,1,1,2,4,2,3,2011,2,2
2015,360550,2,6,2,0,2,1,1,2,4,2,3,2005,2,2
2015,360551,1,7,7,0,2,4,1,2,1,2,3,2005,2,2
2015,360551,2,4,2,0,2,1,1,2,4,2,3,2003,2,2
2015,360552,1,2,2,0,2,1,1,2,4,2,3,2007,2,1
2015,360552,2,4,5,0,1,1,1,2,4,2,3,2003,2,2
2015,360553,1,1,7,0,2,1,1,1,4,2,3,2004,2,2
2015,360554,1,8,2,0,2,1,1,1,4,2,3,2005,2,2
2015,360554,2,1,2,0,2,1,1,2,4,1,3,1999,2,2
2015,360555,1,4,5,0,2,1,1,1,4,2,3,2001,2,2
2015,360555,2,7,2,0,2,4,1,1,1,2,3,2010,2,2
2015,360556,1,3,2,0,2,1,1,2,4,2,3,1995,2,2
2015,360557,1,1,2,0,2,1,1,2,4,2,3,2014,2,2
2015,360558,1,8,4,0,2,1,1,1,4,2,3,2010,2,2
2015,360559,1,4,4,0,2,1,1,2,4,2,3,2005,2,2
2015,360560,1,4,2,0,2,1,1,2,4,2,3,2006,2,2
2015,360560,2,2,3,0,1,1,1,2,4,2,3,2003,2,2
2015,360561,1,3,2,0,2,1,1,2,4,2,3,2004,2,2
2015,360561,2,7,2,0,2,4,1,2,1,2,3,1978,2,2
2015,360562,1,2,2,0,2,1,1,2,4,2,3,2003,2,2
2015,360562,3,6,4,0,2,1,1,2,4,2,3,2000,2,2
2015,360563,1,7,2,0,2,4,2,2,2,1,3,2014,2,2
2015,360564,1,2,2,0,2,1,1,2,4,2,3,2004,2,2
2015,360564,2,3,2,0,2,1,1,2,4,2,3,2010,2,2
2015,360565,1,7,2,0,2,4,1,2,1,2,3,2012,2,2
2015,360565,2,3,5,0,2,1,1,2,4,2,3,2011,2,2
2015,360566,1,1,2,0,2,1,1,2,4,1,3,2013,2,2
2015,360567,1,2,4,0,2,2,2,2,4,2,3,2004,2,2
2015,360567,2,3,2,0,2,1,1,2,4,2,3,2004,2,2
2015,360568,1,8,2,0,2,1,1,1,4,2,3,2005,2,2
2015,360569,1,1,2,0,2,1,1,2,4,2,3,2008,2,2
2015,360569,2,6,2,0,2,1,1,1,4,2,3,2004,2,2
2015,360569,3,3,5,0,2,1,1,2,4,2,3,2015,2,2
2015,360570,1,7,2,0,2,4,1,2,1,1,3,1997,2,2
2015,360571,1,3,1,0,2,1,1,2,4,2,3,2002,2,2
2015,360572,1,1,5,0,1,1,1,2,4,1,3,2005,2,2
2015,360572,2,4,2,0,2,2,2,2,4,2,3,2004,2,2
2015,360572,3,2,2,0,2,1,1,2,4,2,3,2014,2,2
2015,360573,1,1,2,0,2,1,1,2,4,2,3,2015,2,2
2015,360573,2,1,2,0,2,1,1,2,4,2,3,2010,2,2
2015,360574,1,8,2,0,2,1,1,1,4,2,3,2002,2,2
2015,360575,1,6,2,0,2,1,1,1,4,2,3,2007,2,2
2015,360576,1,1,2,0,2,1,1,2,4,2,3,2010,2,2
2015,360577,1,7,2,0,2,4,1,2,1,1,3,2003,2,2
2015,360578,1,1,2,0,2,1,1,2,4,2,3,2003,2,2
2015,360579,1,3,2,0,2,1,1,2,4,2,3,2012,1,2
2015,360580,1,1,2,0,2,2,2,2,4,2,3,2004,2,2
2015,360580,2,6,5,0,2,1,1,1,4,2,3,9999,2,2
2015,360580,3,6,4,0,2,1,1,1,4,2,3,2015,2,2
2015,360581,1,1,2,0,1,2,2,2,4,1,3,2005,2,2
2015,360582,1,1,4,0,2,1,1,2,4,2,3,2006,2,2
2015,360582,2,7,2,0,2,4,1,2,1,1,3,2014,2,2
2015,360583,1,1,3,0,2,1,1,2,4,1,3,2008,2,2
2015,360583,2,1,2,0,2,1,1,2,4,2,3,2014,2,2
2015,360584,1,1,2,0,2,1,1,2,4,2,3,2012,2,2
2015,360584,2,7,2,0,2,4,1,2,1,2,3,2007,2,2
2015,360585,1,6,4,0,1,1,1,2,4,2,3,2008,2,2
2015,360585,2,6,2,0,2,1,1,1,4,2,3,2015,2,2
2015,360585,3,2,2,0,2,1,1,2,4,2,3,2014,2,2
2015,360585,4,6,2,0,1,3,3,3,4,2,3,2015,2,2
2015,360586,1,6,1,0,1,1,1,1,4,1,3,2007,2,2
2015,360586,2,2,5,0,2,1,1,2,4,2,3,1998,2,2
2015,360587,1,1,2,0,1,1,2,2,4,1,3,2011,2,2
2015,360588,1,3,2,0,2,1,1,2,4,2,3,2006,2,2
2015,360589,1,1,2,0,2,1,1,2,4,2,3,2002,2,2
2015,360589,2,2,3,0,1,1,1,2,4,2,3,2003,2,2
2015,360590,1,3,5,0,2,1,1,2,4,2,3,2006,2,2
2015,360590,2,1,2,0,2,1,1,2,4,2,3,1994,2,2
2015,360590,3,1,2,0,2,1,1,2,4,2,3,2015,2,2
2015,360591,1,7,2,0,2,4,1,2,1,2,3,1993,2,2
2015,360592,1,2,2,0,2,1,1,2,4,2,3,2006,2,2
2015,360593,1,1,2,0,2,1,1,2,4,2,3,2006,1,2
2015,360593,2,1,4,0,2,1,1,2,4,2,3,2003,2,2
2015,360594,1,6,2,0,2,1,1,2,4,2,3,2007,2,2
2015,360594,2,8,2,0,2,1,1,1,4,2,2,2007,2,2
2015,360595,1,1,3,0,2,1,1,2,4,2,3,2002,2,2
2015,360595,2,2,2,0,2,1,1,1,4,2,3,2012,2,2
2015,360596,1,3,2,0,2,1,1,2,4,2,3,1999,2,2
2015,360597,1,2,2,0,2,1,1,2,4,2,3,1999,2,2
2015,360597,2,7,5,0,2,4,1,2,1,2,3,2004,2,2
2015,360598,1,2,2,0,2,1,1,2,4,2,3,2006,1,2
2015,360599,1,3,5,0,1,2,2,2,4,2,3,1999,2,1
2015,360600,1,2,2,0,2,1,1,2,4,2,3,2008,2,2
2015,360600,2,1,2,0,2,1,1,1,4,2,3,2002,2,2
2015,360601,1,9,2,0,2,1,1,2,4,1,3,2012,2,2
2015,360602,1,1,2,0,2,2,2,2,4,1,3,2004,2,2
2015,360603,1,6,3,0,2,1,1,1,4,2,3,1997,2,2
2015,360604,1,9,2,0,2,2,2,2,4,2,3,9999,2,2
2015,360604,2,9,2,0,2,2,1,2,4,2,3,1989,2,2
2015,360605,1,3,2,0,2,1,1,2,4,2,3,2015,2,2
2015,360606,1,7,5,0,2,4,1,1,1,1,3,2011,2,2
2015,360607,1,1,2,0,2,1,1,2,4,1,3,2006,2,2
2015,360608,1,1,2,0,2,1,1,2,4,2,3,2010,2,2
2015,360609,1,3,2,0,1,1,1,2,4,2,3,2014,2,2
2015,360610,1,2,2,0,2,3,3,3,4,2,3,2005,2,2
2015,360611,1,7,2,0,2,4,2,2,2,1,3,2006,2,2
2015,360611,2,3,4,0,2,1,1,2,4,2,3,2003,2,2
2015,360611,3,1,4,0,2,1,1,2,4,2,3,2016,2,2
2015,360612,1,1,7,0,1,1,1,2,4,2,3,2003,2,2
2015,360613,1,4,2,0,2,1,1,2,4,2,3,2013,2,2
2015,360614,1,1,2,0,2,2,2,2,4,2,3,2005,2,2
2015,360614,2,7,5,0,2,4,1,2,1,1,3,2014,2,2
2015,360615,1,1,2,0,2,1,1,2,4,2,3,2010,2,2
2015,360616,1,7,7,0,2,4,1,2,1,1,3,2014,2,2
2015,360617,1,9,2,0,1,2,1,2,4,1,3,1966,2,2
2015,360618,1,3,4,0,2,1,1,2,4,2,3,2005,2,2
2015,360618,2,3,2,0,2,1,1,2,4,2,3,2008,2,2
2015,360619,1,1,2,0,2,1,1,2,4,2,3,2010,2,2
2015,360619,2,6,3,0,2,1,1,1,4,2,3,2012,2,2
2015,360619,3,3,2,0,2,1,1,2,4,2,3,2011,2,2
2015,360620,1,9,2,0,2,3,3,3,4,2,3,9999,2,2
2015,360621,1,1,2,0,2,1,1,2,4,2,3,1996,1,2
2015,360622,1,7,2,0,2,4,1,2,1,1,3,2012,2,2
2015,360623,1,1,2,0,2,1,1,2,4,2,3,2008,2,2
2015,360623,2,1,4,0,2,1,1,2,4,2,3,2011,2,2
2015,360624,1,3,2,0,2,1,1,2,4,2,3,2005,2,2
2015,360625,1,3,2,0,2,1,1,2,4,2,3,2002,2,2
2015,360626,1,3,4,0,2,1,1,2,4,2,3,2015,2,2
2015,360626,2,7,2,0,2,4,1,2,1,2,3,1984,2,2
2015,360627,1,1,2,0,2,1,1,1,4,1,3,2001,2,2
2015,360628,1,7,2,0,2,4,2,2,2,2,3,2008,2,2
2015,360629,1,1,2,0,2,1,1,2,4,1,3,2000,2,2
2015,360629,2,9,2,0,2,1,1,2,4,2,3,2016,2,2
2015,360630,1,7,1,0,2,4,1,1,1,2,3,2007,2,2
2015,360630,2,9,7,0,2,3,3,3,4,2,3,9999,2,2
2015,360630,3,4,2,0,2,1,1,2,4,2,3,2014,2,2
2015,360632,1,7,2,0,2,4,2,2,2,1,3,2008,2,2
2015,360633,1,2,2,0,1,2,2,2,4,2,3,2005,2,2
2015,360633,2,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,360634,1,4,2,0,2,1,1,2,4,2,3,1998,2,2
2015,360635,1,7,2,0,2,4,1,2,1,1,3,1997,2,2
2015,360636,1,1,5,0,2,1,1,2,4,1,3,2013,2,2
2015,360637,1,1,2,0,2,1,1,2,4,2,3,2013,2,2
2015,360638,1,3,2,0,2,3,3,3,4,2,3,2006,2,2
2015,360638,2,7,2,0,2,4,2,2,2,1,3,2007,2,2
2015,360639,1,7,2,0,2,4,1,1,1,1,3,2005,2,2
2015,360639,2,1,5,0,2,1,1,2,4,1,3,2000,2,2
2015,360640,1,9,7,0,2,3,3,3,4,2,3,9999,2,2
2015,360641,1,3,2,0,2,1,1,2,4,2,3,2006,2,2
2015,360642,1,6,2,0,2,1,1,2,4,2,3,2001,2,2
2015,360643,1,1,2,0,2,1,1,2,4,2,3,2013,2,2
2015,360644,1,1,2,0,2,1,1,2,4,1,3,2008,2,1
2015,360645,1,3,1,0,1,1,1,2,4,1,3,2002,2,2
2015,360646,1,1,2,0,2,1,1,2,4,2,3,2005,2,2
2015,360647,1,7,2,0,2,4,1,2,1,1,3,2013,2,2
2015,360648,1,1,2,0,2,1,1,2,4,1,3,2015,2,2
2015,360649,1,7,5,0,2,4,1,2,1,1,3,2014,2,2
2015,360649,2,4,2,0,2,1,1,2,4,2,3,2008,2,2
2015,360650,1,7,1,0,2,4,1,2,1,2,3,2003,2,2
2015,360651,1,7,2,0,2,4,1,2,1,1,3,1998,2,2
2015,360652,1,3,2,0,2,1,1,2,4,2,3,2007,2,2
2015,360653,1,2,2,0,2,1,1,1,4,2,3,2005,2,2
2015,360653,2,4,2,0,2,1,1,2,4,2,3,2005,2,2
2015,360654,1,1,2,0,2,2,2,2,4,2,3,2011,2,2
2015,360655,1,2,4,0,2,1,1,2,4,2,3,2011,2,2
2015,360656,1,1,5,0,2,1,1,2,4,2,3,2004,2,2
2015,360656,2,2,2,0,2,1,1,2,4,2,3,2015,2,2
2015,360657,1,1,2,0,2,1,1,2,4,2,3,2013,2,2
2015,360658,1,1,3,0,2,1,1,2,4,2,3,2011,2,2
2015,360658,2,3,2,0,2,1,1,2,4,2,3,2008,2,2
2015,360659,1,1,2,0,2,1,1,2,4,2,3,2003,2,2
2015,360659,2,1,2,0,2,1,1,2,4,2,3,2008,2,2
2015,360660,1,1,7,0,2,1,1,2,4,2,3,1987,2,2
2015,360661,1,1,2,0,2,1,1,2,4,2,3,2003,2,2
2015,360661,2,1,2,0,2,2,2,2,4,2,3,2013,2,2
2015,360662,1,4,2,0,2,1,1,2,4,2,3,2015,2,2
2015,360662,2,4,5,0,2,1,1,2,4,2,3,2007,2,2
2015,360663,1,1,2,0,1,1,1,2,4,1,3,2004,2,2
2015,360664,1,3,2,0,1,1,1,2,4,2,3,2002,2,2
2015,360665,1,7,2,0,2,4,1,2,1,1,3,1999,2,2
2015,360666,1,1,3,0,2,1,1,2,4,2,3,2013,2,2
2015,360666,2,1,2,0,2,1,1,2,4,2,3,2005,2,2
2015,360667,1,1,2,0,2,1,1,2,4,2,3,2008,2,2
2015,360667,2,4,2,0,2,1,1,2,4,2,3,2004,2,2
2015,360668,1,1,2,0,2,1,1,2,4,2,3,1990,2,2
2015,360668,2,3,2,0,2,1,1,2,4,2,3,2006,2,2
2015,360669,1,1,3,0,2,1,1,2,4,2,3,2011,2,2
2015,360669,2,7,2,0,2,4,1,2,1,1,3,2007,2,2
2015,360670,1,3,2,0,2,1,1,2,4,2,3,2002,2,2
2015,360670,2,7,2,0,2,4,1,2,1,2,3,2005,2,2
2015,360670,3,1,3,0,2,1,1,2,4,2,3,2010,2,2
2015,360671,1,7,2,0,2,4,2,2,2,1,3,1989,2,2
2015,360671,2,4,3,0,2,1,1,2,4,2,3,2004,2,2
2015,360672,1,1,2,0,2,1,1,2,4,1,3,2006,2,2
2015,360673,1,8,3,0,2,1,1,1,4,2,3,2003,2,2
2015,360674,1,2,2,0,2,2,2,2,4,2,3,2003,2,2
2015,360674,2,7,2,0,2,4,1,2,1,2,3,2005,2,2
2015,360675,1,1,2,0,1,1,1,2,4,2,3,2001,2,2
2015,360676,1,1,5,0,2,1,1,2,4,2,3,2006,2,2
2015,360676,2,1,2,0,2,1,1,2,4,2,3,2013,2,2
2015,360676,3,1,2,0,2,1,1,2,4,2,3,2011,2,2
2015,360676,4,1,2,0,2,2,2,2,4,2,3,2005,2,2
2015,360677,1,1,2,0,2,1,1,2,4,2,3,2003,2,2
2015,360677,2,1,3,0,2,1,1,2,4,2,3,2003,2,2
2015,360678,1,2,2,0,2,2,2,2,4,2,3,2003,2,2
2015,360678,2,3,2,0,2,1,1,2,4,2,3,2011,2,2
2015,360679,1,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,360680,1,1,2,0,1,1,1,2,4,2,3,2014,2,2
2015,360681,1,7,2,0,2,4,1,2,1,2,3,2015,2,2
2015,360682,1,3,1,0,1,2,2,2,4,2,3,2004,2,2
2015,360683,1,3,2,0,2,1,1,2,4,2,3,2008,2,2
2015,360684,1,1,2,0,2,1,1,2,4,2,3,2004,2,2
2015,360684,2,7,2,0,2,4,1,2,1,2,3,2014,2,2
2015,360685,1,7,2,0,2,4,2,2,2,1,3,2000,2,2
2015,360686,1,3,2,0,2,1,1,2,4,1,3,2016,2,2
2015,360686,2,6,4,0,2,1,1,1,4,2,3,2003,2,2
2015,360687,1,7,1,0,2,4,1,2,1,2,3,2005,2,2
2015,360688,1,6,4,0,2,1,1,1,4,2,3,2010,2,2
2015,360689,1,6,2,0,2,1,1,2,4,2,3,1998,2,2
2015,360689,2,9,4,0,2,1,1,1,4,2,3,2014,2,2
2015,360690,1,7,1,0,2,4,1,2,1,1,3,2014,2,2
2015,360690,2,6,6,0,2,1,1,1,4,2,3,2013,2,2
2015,360691,1,1,3,0,2,1,1,2,4,2,3,2010,1,2
2015,360692,1,7,2,0,2,4,1,2,1,1,3,2008,2,2
2015,360693,1,7,2,0,2,4,3,3,3,2,3,2013,2,2
2015,360694,1,1,4,0,2,2,2,2,4,2,3,1992,1,2
2015,360694,2,1,2,0,2,1,1,2,4,1,3,2013,2,2
2015,360694,3,1,2,0,2,1,1,2,4,2,3,2010,2,2
2015,360695,1,7,2,0,2,4,2,2,2,1,3,2008,2,2
2015,360696,1,3,2,0,2,1,1,2,4,2,3,2015,2,2
2015,360696,2,6,2,0,2,1,1,1,4,2,3,2009,2,2
2015,360697,1,1,2,0,2,1,1,2,4,2,3,2008,1,2
2015,360697,2,8,2,0,2,1,1,1,4,2,3,2010,2,2
2015,360698,1,1,2,0,2,1,1,2,4,2,3,2005,2,2
2015,360698,2,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,360699,1,3,2,0,2,1,1,2,4,2,3,2007,2,2
2015,360700,1,3,3,0,2,1,1,2,4,2,3,2012,2,2
2015,360700,2,6,2,0,2,1,1,1,4,2,3,2014,2,2
2015,360701,1,1,5,0,2,1,1,2,4,2,3,2011,2,2
2015,360701,2,6,2,0,2,1,1,1,4,2,3,2001,2,2
2015,360702,1,7,1,0,2,4,2,2,2,1,3,2009,2,2
2015,360703,1,3,2,0,2,1,1,2,4,2,3,2008,2,2
2015,360704,1,7,2,0,2,4,2,2,2,2,3,2014,2,2
2015,360704,2,3,5,0,2,1,1,2,4,2,3,2002,2,2
2015,360705,1,1,2,0,2,1,1,2,4,2,3,2013,2,2
2015,360705,2,7,2,0,2,4,2,2,2,2,3,1999,2,2
2015,360706,1,1,2,0,2,1,1,2,4,2,3,2007,2,2
2015,360706,2,7,2,0,2,4,1,2,1,2,3,1986,2,2
2015,360707,1,1,2,0,2,1,1,2,4,2,3,2013,2,2
2015,360708,1,2,2,0,2,1,1,2,4,2,3,1988,2,2
2015,360709,1,1,2,0,2,1,1,2,4,2,3,1998,2,2
2015,360710,1,9,2,0,2,3,3,3,4,2,3,9999,2,2
2015,360711,1,6,2,0,1,1,2,2,4,2,3,1996,2,2
2015,360712,1,9,2,0,2,2,2,2,4,2,3,2014,2,2
2015,360713,1,3,2,0,2,1,1,2,4,2,3,2008,2,2
2015,360714,1,2,2,0,2,2,2,2,4,2,3,1997,2,2
2015,360715,1,1,5,0,2,1,1,2,4,1,3,2007,2,2
2015,360716,1,1,2,0,2,1,1,2,4,2,3,2013,2,2
2015,360717,1,3,2,0,2,1,1,2,4,2,3,2000,2,2
2015,360717,2,1,2,0,2,1,1,2,4,2,3,2013,2,2
2015,360718,1,7,2,0,2,4,1,2,1,1,3,2008,2,2
2015,360719,1,7,2,0,2,4,1,2,1,1,3,2007,2,2
2015,360719,2,3,5,0,2,1,1,2,4,2,3,2015,2,2
2015,360720,1,3,2,0,2,1,1,2,4,2,3,2014,2,2
2015,360721,1,3,2,0,2,1,1,2,4,2,3,2001,2,2
2015,360722,1,3,2,0,2,1,1,2,4,2,3,2015,2,2
2015,360723,1,6,2,0,2,1,1,1,4,2,3,2013,2,2
2015,360723,2,3,5,0,2,1,1,2,4,2,3,2005,2,2
2015,360724,1,1,4,0,2,1,1,2,4,2,3,2010,2,2
2015,360724,2,7,4,0,2,4,1,2,1,2,3,2011,2,2
2015,360724,3,1,2,0,2,1,1,2,4,2,3,2005,2,2
2015,360725,1,1,2,0,1,1,1,2,4,2,3,2011,2,2
2015,360726,1,1,2,0,2,1,1,2,4,2,3,1997,2,2
2015,360726,2,1,2,0,2,1,1,2,4,2,3,2008,2,2
2015,360727,1,3,1,0,1,1,1,2,4,2,3,2005,2,2
2015,360728,1,2,2,0,2,1,1,2,4,2,3,2005,2,2
2015,360728,2,6,4,0,2,1,1,1,4,2,3,2007,2,2
2015,360729,1,1,2,0,2,1,1,2,4,2,3,2006,2,2
2015,360730,1,7,2,0,2,4,1,2,1,1,3,2015,2,2
2015,360731,1,7,2,0,2,4,1,1,1,2,3,2005,2,2
2015,360731,2,7,2,0,2,4,1,2,1,2,3,2013,2,2
2015,360732,1,6,2,0,2,1,1,1,4,2,3,2007,2,2
2015,360733,1,1,5,0,2,1,1,2,4,2,3,2011,2,2
2015,360733,2,3,2,0,2,1,1,2,4,2,3,2014,2,2
2015,360734,1,6,2,0,2,1,1,1,4,2,3,2004,2,2
2015,360735,1,2,2,0,2,1,1,2,4,2,3,2008,2,2
2015,360736,1,1,2,0,2,1,1,2,4,2,3,2001,2,2
2015,360737,1,7,2,0,2,4,1,2,1,2,3,2006,2,2
2015,360737,2,1,3,0,2,1,1,2,4,2,3,2013,2,2
2015,360738,1,3,6,0,2,1,1,1,4,2,3,2010,2,2
2015,360739,1,3,2,0,1,1,1,2,4,2,3,2003,2,2
2015,360740,1,3,2,0,1,1,1,2,4,2,3,2004,2,2
